"MEG_ID"	"Type"	"Class"	"Mechanism"	"Group"	"SNP"
"MEG_226"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_227"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_228"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_229"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_230"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_231"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_232"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_233"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_234"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_235"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_236"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_237"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_238"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_239"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_240"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_241"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_242"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_243"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_244"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_245"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_246"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_247"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_248"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_249"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_250"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_251"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_252"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_253"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_254"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_255"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_256"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_257"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_258"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_259"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_260"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_261"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_262"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_263"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_264"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_265"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_266"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_267"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_268"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_269"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_270"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_271"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_272"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_273"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_274"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_275"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_276"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_277"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_278"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_279"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_280"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_281"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_282"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_283"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_284"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_285"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_286"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_287"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_288"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_289"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_290"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_291"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_292"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_293"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_294"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_295"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_296"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_297"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_298"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_299"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_300"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_301"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_302"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_303"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_304"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_305"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_306"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_307"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_308"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_309"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_310"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_311"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_312"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_313"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_314"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_315"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_316"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_317"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_318"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_319"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_320"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_321"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_322"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_323"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_324"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_325"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_326"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_327"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_328"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_329"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_330"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_331"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_332"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_333"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_334"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_335"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_336"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_337"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_338"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_339"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_340"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_341"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_342"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_343"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_344"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_345"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_346"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_347"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_348"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_349"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_350"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_351"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_352"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_353"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_354"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_355"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_356"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_357"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_358"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_359"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_360"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_361"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_362"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_363"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_364"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_365"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_366"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_367"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_368"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	NA
"MEG_369"	"Drugs"	"Fosfomycin"	"Fosfomycin_MFS_efflux_pump"	"ABAF"	NA
"MEG_370"	"Drugs"	"Fosfomycin"	"Fosfomycin_MFS_efflux_pump"	"ABAQ"	NA
"MEG_371"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"ABCA"	NA
"MEG_372"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MATE_efflux_pumps"	"ABEM"	NA
"MEG_373"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MATE_efflux_pumps"	"ABEM"	NA
"MEG_374"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"ABES"	NA
"MEG_375"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"ABES"	NA
"MEG_376"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"ABES"	NA
"MEG_377"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"ABES"	NA
"MEG_378"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"ABES"	NA
"MEG_379"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"ABES"	NA
"MEG_380"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"ABES"	NA
"MEG_381"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"ABUO"	NA
"MEG_382"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"	NA
"MEG_383"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"	NA
"MEG_384"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"	NA
"MEG_385"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"	NA
"MEG_386"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"	NA
"MEG_387"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"	NA
"MEG_388"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"	NA
"MEG_389"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"	NA
"MEG_390"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"	NA
"MEG_391"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"	NA
"MEG_392"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"	NA
"MEG_393"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"	NA
"MEG_394"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"	NA
"MEG_395"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"ACI"	NA
"MEG_396"	"Metals"	"Iron_resistance"	"Iron_resistance_protein"	"ACN"	NA
"MEG_398"	"Metals"	"Arsenic_resistance"	"Arsenic_resistance_membrane_transporter"	"ACR3"	NA
"MEG_399"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ACRA"	NA
"MEG_400"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ACRA"	NA
"MEG_401"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ACRB"	NA
"MEG_402"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ACRB"	NA
"MEG_403"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ACRC"	NA
"MEG_404"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_pumps"	"ACRD"	NA
"MEG_405"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_pumps"	"ACRD"	NA
"MEG_406"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_pumps"	"ACRD"	NA
"MEG_407"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_pumps"	"ACRD"	NA
"MEG_408"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ACRE"	NA
"MEG_409"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ACRF"	NA
"MEG_410"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ACRF"	NA
"MEG_411"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"ACRR"	"RequiresSNPConfirmation"
"MEG_412"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"ACRR"	"RequiresSNPConfirmation"
"MEG_413"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"ACRR"	"RequiresSNPConfirmation"
"MEG_414"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"ACRR"	"RequiresSNPConfirmation"
"MEG_415"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"ACRS"	NA
"MEG_416"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_417"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_418"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_419"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_420"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_421"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_422"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_423"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_424"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_425"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_426"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_427"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_428"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_429"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_430"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_431"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_432"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_433"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_434"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_435"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_436"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_437"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_438"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_439"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_440"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_441"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_442"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_443"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_444"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_445"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_446"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_447"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_448"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_449"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_450"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_451"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_452"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_453"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_454"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_455"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_456"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_457"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_458"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_459"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_460"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_461"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_462"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_463"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_464"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_465"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_466"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_467"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
"MEG_468"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"	NA
